Date,Close
1/27/2020,71.69
1/28/2020,72.63
1/29/2020,72.93
1/30/2020,72.79
1/31/2020,71.71
2/3/2020,74.3
2/4/2020,72.35
2/5/2020,72.41
2/6/2020,73.81
2/7/2020,73.96
2/10/2020,75.43
2/11/2020,75.44
2/12/2020,75.91
2/13/2020,75.73
2/14/2020,76.04
2/18/2020,75.98
2/19/2020,76.33
2/20/2020,75.91
2/21/2020,74.26
2/24/2020,71.08
2/25/2020,69.42
2/26/2020,69.66
2/27/2020,65.9
2/28/2020,66.97
3/2/2020,69.46
3/3/2020,67.07
3/4/2020,69.33
3/5/2020,65.95
3/6/2020,64.92
3/9/2020,60.78
3/10/2020,64.02
3/11/2020,60.77
3/12/2020,55.75
3/13/2020,60.99
3/16/2020,54.22
3/17/2020,55.99
3/18/2020,54.84
3/19/2020,55.76
3/20/2020,53.62
3/23/2020,52.83
3/24/2020,56.72
3/25/2020,55.12
3/26/2020,58.09
3/27/2020,55.54
3/30/2020,57.34
3/31/2020,58.14
4/1/2020,55.28
4/2/2020,56.04
4/3/2020,54.89
4/6/2020,59.35
4/7/2020,59.33
4/8/2020,60.51
4/9/2020,60.57
4/13/2020,60.88
4/14/2020,63.46
4/15/2020,63.12
4/16/2020,63.17
4/17/2020,64.16
4/20/2020,63.33
4/21/2020,60.82
4/22/2020,63.16
4/23/2020,63.82
4/24/2020,63.97
4/27/2020,63.79
4/28/2020,61.68
4/29/2020,67.07
4/30/2020,67.43
5/1/2020,66.03
5/4/2020,66.34
5/5/2020,67.56
5/6/2020,67.36
5/7/2020,68.63
5/8/2020,69.42
5/11/2020,70.16
5/12/2020,68.79
5/13/2020,67.47
5/14/2020,67.81
5/15/2020,68.66
5/18/2020,69.2
5/19/2020,68.67
5/20/2020,70.34
5/21/2020,70.14
5/22/2020,70.52
5/26/2020,70.85
5/27/2020,70.89
5/28/2020,70.84
5/29/2020,71.45
6/1/2020,71.59
6/2/2020,71.96
6/3/2020,71.82
6/4/2020,70.61
6/5/2020,71.92
6/8/2020,72.33
6/9/2020,72.81
6/10/2020,73.29
6/11/2020,70.19
6/12/2020,70.66
6/15/2020,70.99
6/16/2020,72.14
6/17/2020,72.56
6/18/2020,71.8
6/19/2020,71.59
6/22/2020,72.59
6/23/2020,73.22
6/24/2020,71.6
6/25/2020,72.07
6/26/2020,68
6/29/2020,69.75
6/30/2020,70.68
7/1/2020,71.9
7/2/2020,73.24
7/6/2020,74.79
7/7/2020,74.26
7/8/2020,74.8
7/9/2020,75.55
7/10/2020,77.09
7/13/2020,75.57
7/14/2020,76.03
7/15/2020,75.68
7/16/2020,75.9
7/17/2020,75.78
7/20/2020,78.29
7/21/2020,77.92
7/22/2020,78.42
7/23/2020,75.78
7/24/2020,75.59
7/27/2020,76.51
7/28/2020,75.02
7/29/2020,76.1
7/30/2020,76.57
7/31/2020,74.15
8/3/2020,73.72
8/4/2020,73.25
8/5/2020,73.68
8/6/2020,75.01
8/7/2020,74.72
8/10/2020,74.81
8/11/2020,74.02
8/12/2020,75.33
8/13/2020,75.92
8/14/2020,75.39
8/17/2020,75.9
8/18/2020,77.93
8/19/2020,77.38
8/20/2020,79.09
8/21/2020,79.02
8/24/2020,79.41
8/25/2020,80.41
8/26/2020,82.62
8/27/2020,81.72
8/28/2020,82.22
8/31/2020,81.71
9/1/2020,83.04
9/2/2020,86.41
9/3/2020,82.09
9/4/2020,79.55
9/8/2020,76.62
9/9/2020,77.85
9/10/2020,76.6
9/11/2020,76.04
9/14/2020,75.96
9/15/2020,77.07
9/16/2020,76.05
9/17/2020,74.78
9/18/2020,73
9/21/2020,71.56
9/22/2020,73.27
9/23/2020,70.76
9/24/2020,71.41
9/25/2020,72.25
9/28/2020,73.23
9/29/2020,73.47
9/30/2020,73.48
10/1/2020,74.5
10/2/2020,72.92
10/5/2020,74.3
10/6/2020,72.67
10/7/2020,73.01
10/8/2020,74.3
10/9/2020,75.76
10/12/2020,78.46
10/13/2020,78.58
10/14/2020,78.4
10/15/2020,77.96
10/16/2020,78.65
10/19/2020,76.73
10/20/2020,77.8
10/21/2020,79.67
10/22/2020,80.77
10/23/2020,82.05
10/26/2020,79.52
10/27/2020,80.21
10/28/2020,75.83
10/29/2020,78.36
10/30/2020,81.05
11/2/2020,81.3
11/3/2020,82.51
11/4/2020,87.46
11/5/2020,88.17
11/6/2020,88.09
11/9/2020,88.15
11/10/2020,87.02
11/11/2020,87.64
11/12/2020,87.49
11/13/2020,88.85
11/16/2020,89.07
11/17/2020,88.51
11/18/2020,87.34
11/19/2020,88.2
11/20/2020,87.11
11/23/2020,86.74
11/24/2020,88.44
11/25/2020,88.57
11/27/2020,89.66
11/30/2020,88.04
12/1/2020,89.91
12/2/2020,91.4
12/3/2020,91.34
12/4/2020,91.4
12/7/2020,90.97
12/8/2020,90.93
12/9/2020,89.21
12/10/2020,88.77
12/11/2020,89.09
12/14/2020,88
12/15/2020,88.39
12/16/2020,88.15
12/17/2020,87.4
12/18/2020,86.55
12/21/2020,86.97
12/22/2020,86.18
12/23/2020,86.62
12/24/2020,86.94
12/28/2020,88.8
12/29/2020,87.94
12/30/2020,86.98
12/31/2020,87.59
1/4/2021,86.41
1/5/2021,87.05
1/6/2021,86.76
1/7/2021,89.36
1/8/2021,90.36
1/11/2021,88.34
1/12/2021,87.33
1/13/2021,87.72
1/14/2021,87.01
1/15/2021,86.81
1/19/2021,89.54
1/20/2021,94.35
1/21/2021,94.56
1/22/2021,95.05
1/25/2021,94.97
1/26/2021,95.86
1/27/2021,91.54
1/28/2021,93.16
1/29/2021,91.79
2/1/2021,95.07
2/2/2021,96.38
2/3/2021,103.5
2/4/2021,103.12
2/5/2021,104.9
2/8/2021,104.65
2/9/2021,104.18
2/10/2021,104.77
2/11/2021,104.79
2/12/2021,105.21
2/16/2021,106.1
2/17/2021,106.42
2/18/2021,105.86
2/19/2021,105.06
2/22/2021,103.24
2/23/2021,103.54
2/24/2021,104.76
2/25/2021,101.57
2/26/2021,101.84
3/1/2021,104.08
3/2/2021,103.79
3/3/2021,101.34
3/4/2021,102.45
3/5/2021,105.43
3/8/2021,101.21
3/9/2021,102.64
3/10/2021,102.75
3/11/2021,105.74
3/12/2021,103.1
3/15/2021,103.32
3/16/2021,104.63
3/17/2021,104.55
3/18/2021,101.81
3/19/2021,102.16
3/22/2021,101.93
3/23/2021,102.65
3/24/2021,102.25
3/25/2021,102.22
3/26/2021,101.78
3/29/2021,102.8
3/30/2021,102.78
3/31/2021,103.43
4/1/2021,106.89
4/5/2021,111.28
4/6/2021,111.24
4/7/2021,112.48
4/8/2021,113.27
4/9/2021,114.29
4/12/2021,112.74
4/13/2021,113.36
4/14/2021,112.74
4/15/2021,114.83
4/16/2021,114.89
4/19/2021,115.12
4/20/2021,114.68
4/21/2021,114.66
4/22/2021,113.4
4/23/2021,115.77
4/26/2021,116.34
4/27/2021,115.36
4/28/2021,119
4/29/2021,121.49
4/30/2021,120.51
5/3/2021,119.76
5/4/2021,117.71
5/5/2021,117.84
5/6/2021,119.07
5/7/2021,119.93
5/10/2021,117.08
5/11/2021,115.44
5/12/2021,111.95
5/13/2021,113.1
5/14/2021,115.81
5/17/2021,116.07
5/18/2021,115.17
5/19/2021,115.44
5/20/2021,117.8
5/21/2021,117.26
5/24/2021,120.33
5/25/2021,120.45
5/26/2021,121.68
5/27/2021,120.13
5/28/2021,120.58
6/1/2021,121.49
6/2/2021,121.06
6/3/2021,120.23
6/4/2021,122.59
6/7/2021,123.3
6/8/2021,124.14
6/9/2021,124.57
6/10/2021,126.08
6/11/2021,125.7
6/14/2021,126.35
6/15/2021,126.03
6/16/2021,125.7
6/17/2021,126.37
6/18/2021,125.57
6/21/2021,126.46
6/22/2021,127
6/23/2021,126.46
6/24/2021,127.28
6/25/2021,127
6/28/2021,126.82
6/29/2021,126.02
6/30/2021,125.32
7/1/2021,126.37
7/2/2021,128.72
7/6/2021,129.77
7/7/2021,130.08
7/8/2021,129.18
7/9/2021,129.57
7/12/2021,130.56
7/13/2021,130.99
7/14/2021,132.08
7/15/2021,131.27
7/16/2021,131.85
7/19/2021,129.25
7/20/2021,131.1
7/21/2021,132.6
7/22/2021,133.33
7/23/2021,137.82
7/26/2021,139.64
7/27/2021,136.8
7/28/2021,136.38
7/29/2021,136.54
7/30/2021,135.22
8/2/2021,135.99
8/3/2021,136.28
8/4/2021,136.03
8/5/2021,136.94
8/6/2021,137.04
8/9/2021,138
8/10/2021,138.1
8/11/2021,137.69
8/12/2021,138.39
8/13/2021,138.41
8/16/2021,138.92
8/17/2021,137.3
8/18/2021,136.57
8/19/2021,136.91
8/20/2021,138.44
8/23/2021,141.1
8/24/2021,142.4
8/25/2021,142.95
8/26/2021,142.12
8/27/2021,144.55
8/30/2021,145.47
8/31/2021,145.46
9/1/2021,145.84
9/2/2021,144.22
9/3/2021,144.78
9/7/2021,145.52
9/8/2021,144.88
9/9/2021,144.91
9/10/2021,141.92
9/13/2021,143.47
9/14/2021,143.41
9/15/2021,145.21
9/16/2021,144.37
9/17/2021,141.46
9/20/2021,139.02
9/21/2021,139.65
9/22/2021,140.94
9/23/2021,141.83
9/24/2021,142.63
9/27/2021,141.5
9/28/2021,136.18
9/29/2021,134.52
9/30/2021,133.27
10/1/2021,136.46
10/4/2021,133.76
10/5/2021,136.18
10/6/2021,137.35
10/7/2021,139.19
10/8/2021,140.06
10/11/2021,138.85
10/12/2021,136.71
10/13/2021,137.9
10/14/2021,141.41
10/15/2021,141.68
10/18/2021,142.96
10/19/2021,143.82
10/20/2021,142.42
10/21/2021,142.78
10/22/2021,138.63
10/25/2021,138.77
10/26/2021,139.67
10/27/2021,146.43
10/28/2021,146.13
10/29/2021,148.27
11/1/2021,143.77
11/2/2021,145.86
11/3/2021,146.79
11/4/2021,148.68
11/5/2021,149.24
11/8/2021,149.35
11/9/2021,149.25
11/10/2021,146.63
11/11/2021,146.75
11/12/2021,149.65
11/15/2021,149.39
11/16/2021,149.08
11/17/2021,149.06
11/18/2021,150.71
11/19/2021,149.95
11/22/2021,147.08
11/23/2021,146.76
11/24/2021,146.72
11/26/2021,142.81
11/29/2021,146.11
11/30/2021,142.45
12/1/2021,141.62
12/2/2021,143.78
12/3/2021,142.52
12/6/2021,143.8
12/7/2021,148.04
12/8/2021,148.72
12/9/2021,148.11
12/10/2021,148.68
12/13/2021,146.7
12/14/2021,144.97
12/15/2021,147.37
12/16/2021,144.84
12/17/2021,142.8
12/20/2021,142.4
12/21/2021,144.22
12/22/2021,146.95
12/23/2021,147.14
12/27/2021,148.06
12/28/2021,146.45
12/29/2021,146.5
12/30/2021,146
12/31/2021,144.68
