Date,Close
1/24/2020,62.62
1/27/2020,60.05
1/28/2020,61.99
1/29/2020,61.39
1/30/2020,61.45
1/31/2020,59.11
2/3/2020,60.08
2/4/2020,61.78
2/5/2020,62.69
2/6/2020,63.56
2/7/2020,62.9
2/10/2020,65.74
2/11/2020,66.97
2/12/2020,68.14
2/13/2020,67.69
2/14/2020,72.45
2/18/2020,74.14
2/19/2020,78.68
2/20/2020,77.18
2/21/2020,73.52
2/24/2020,68.32
2/25/2020,65.51
2/26/2020,66.91
2/27/2020,63.15
2/28/2020,67.52
3/2/2020,69.11
3/3/2020,66.47
3/4/2020,71.13
3/5/2020,68.32
3/6/2020,66.51
3/9/2020,61.36
3/10/2020,65.27
3/11/2020,61.62
3/12/2020,54.08
3/13/2020,60.21
3/16/2020,49.1
3/17/2020,54.32
3/18/2020,50.71
3/19/2020,53.24
3/20/2020,51.44
3/23/2020,53.17
3/24/2020,62.3
3/25/2020,61.41
3/26/2020,64.31
3/27/2020,63.18
3/30/2020,66.4
3/31/2020,65.9
4/1/2020,60.77
4/2/2020,63.87
4/3/2020,60.98
4/6/2020,67.1
4/7/2020,64.76
4/8/2020,66.74
4/9/2020,65.74
4/13/2020,67.46
4/14/2020,70.99
4/15/2020,70.21
4/16/2020,73.68
4/17/2020,73.08
4/20/2020,71.76
4/21/2020,67.38
4/22/2020,71.54
4/23/2020,71
4/24/2020,72.4
4/27/2020,74.27
4/28/2020,72.84
4/29/2020,74.61
4/30/2020,73.07
5/1/2020,70.69
5/4/2020,72.82
5/5/2020,73.44
5/6/2020,74.45
5/7/2020,76.22
5/8/2020,78.13
5/11/2020,80.66
5/12/2020,78.03
5/13/2020,77.8
5/14/2020,80.31
5/15/2020,84.91
5/18/2020,87.5
5/19/2020,88.06
5/20/2020,89.7
5/21/2020,87.75
5/22/2020,90.26
5/26/2020,87.18
5/27/2020,85.25
5/28/2020,84.87
5/29/2020,88.76
6/1/2020,88.06
6/2/2020,88.25
6/3/2020,87.7
6/4/2020,87.67
6/5/2020,89.2
6/8/2020,88.05
6/9/2020,90.46
6/10/2020,93.67
6/11/2020,87.96
6/12/2020,89.33
6/15/2020,91.74
6/16/2020,90.69
6/17/2020,92.36
6/18/2020,92.18
6/19/2020,92.61
6/22/2020,95.27
6/23/2020,94.5
6/24/2020,92.36
6/25/2020,94.9
6/26/2020,91.55
6/29/2020,92
6/30/2020,94.98
7/1/2020,95.3
7/2/2020,96.12
7/6/2020,98.39
7/7/2020,98.72
7/8/2020,102.16
7/9/2020,105.09
7/10/2020,104.79
7/13/2020,100.52
7/14/2020,103.77
7/15/2020,102.27
7/16/2020,101.35
7/17/2020,102.02
7/20/2020,105.11
7/21/2020,103.29
7/22/2020,104.39
7/23/2020,101.3
7/24/2020,101.95
7/27/2020,104.22
7/28/2020,102.16
7/29/2020,104.66
7/30/2020,106.14
7/31/2020,106.15
8/3/2020,110.1
8/4/2020,112.28
8/5/2020,112.87
8/6/2020,113.36
8/7/2020,112
8/10/2020,111.65
8/11/2020,108.5
8/12/2020,114.4
8/13/2020,114.43
8/14/2020,115.64
8/17/2020,123.37
8/18/2020,122.61
8/19/2020,121.39
8/20/2020,121.41
8/21/2020,126.84
8/24/2020,127.2
8/25/2020,127.5
8/26/2020,127.73
8/27/2020,126.28
8/28/2020,131.48
8/31/2020,133.75
9/1/2020,138.21
9/2/2020,143.47
9/3/2020,130.16
9/4/2020,126.23
9/8/2020,119.13
9/9/2020,127.15
9/10/2020,123.12
9/11/2020,121.65
9/14/2020,128.72
9/15/2020,129.91
9/16/2020,125.15
9/17/2020,124.64
9/18/2020,121.89
9/21/2020,125.17
9/22/2020,126.38
9/23/2020,121.24
9/24/2020,123.48
9/25/2020,128.74
9/28/2020,130.35
9/29/2020,132.26
9/30/2020,135.31
10/1/2020,136.15
10/2/2020,130.62
10/5/2020,136.43
10/6/2020,137.37
10/7/2020,139.64
10/8/2020,138.39
10/9/2020,137.63
10/12/2020,142.26
10/13/2020,142.48
10/14/2020,140.95
10/15/2020,139.7
10/16/2020,138.12
10/19/2020,134.98
10/20/2020,136.46
10/21/2020,135.25
10/22/2020,133.61
10/23/2020,135.9
10/26/2020,131.41
10/27/2020,133.97
10/28/2020,126.27
10/29/2020,130.24
10/30/2020,125.34
11/2/2020,125.81
11/3/2020,130.2
11/4/2020,137.94
11/5/2020,141.6
11/6/2020,145.62
11/9/2020,136.31
11/10/2020,127.7
11/11/2020,134.18
11/12/2020,134.57
11/13/2020,132.97
11/16/2020,135.15
11/17/2020,134.22
11/18/2020,134.29
11/19/2020,134.4
11/20/2020,130.88
11/23/2020,131.4
11/24/2020,129.58
11/25/2020,132.35
11/27/2020,132.61
11/30/2020,134.01
12/1/2020,133.9
12/2/2020,135.45
12/3/2020,133.96
12/4/2020,135.58
12/7/2020,136.07
12/8/2020,133.5
12/9/2020,129.31
12/10/2020,129.72
12/11/2020,130.13
12/14/2020,133.09
12/15/2020,133.6
12/16/2020,132.43
12/17/2020,133.41
12/18/2020,132.72
12/21/2020,133.32
12/22/2020,132.78
12/23/2020,130.09
12/24/2020,129.94
12/28/2020,129
12/29/2020,129.43
12/30/2020,131.46
12/31/2020,130.55
1/4/2021,131.14
1/5/2021,134.05
1/6/2021,126.15
1/7/2021,133.44
1/8/2021,132.77
1/11/2021,136.22
1/12/2021,134.85
1/13/2021,135.32
1/14/2021,132
1/15/2021,128.6
1/19/2021,130.25
1/20/2021,133.66
1/21/2021,138.68
1/22/2021,137.13
1/25/2021,136.53
1/26/2021,134.35
1/27/2021,129.18
1/28/2021,130.51
1/29/2021,129.9
2/1/2021,132.37
2/2/2021,135.57
2/3/2021,135.31
2/4/2021,136.64
2/5/2021,135.91
2/8/2021,144.39
2/9/2021,142.63
2/10/2021,147.64
2/11/2021,152.51
2/12/2021,149.61
2/16/2021,153.3
2/17/2021,149.06
2/18/2021,148.29
2/19/2021,149.26
2/22/2021,143.56
2/23/2021,141.42
2/24/2021,144.99
2/25/2021,133.07
2/26/2021,137.15
3/1/2021,138.42
3/2/2021,134.06
3/3/2021,128.05
3/4/2021,123.7
3/5/2021,124.62
3/8/2021,115.93
3/9/2021,125.2
3/10/2021,124.68
3/11/2021,129.94
3/12/2021,128.56
3/15/2021,131.91
3/16/2021,132.91
3/17/2021,133.41
3/18/2021,127.23
3/19/2021,128.46
3/22/2021,131.86
3/23/2021,130.71
3/24/2021,126.43
3/25/2021,125.35
3/26/2021,128.39
3/29/2021,129.48
3/30/2021,128.72
3/31/2021,133.48
4/1/2021,138.12
4/5/2021,139.88
4/6/2021,138.62
4/7/2021,141.44
4/8/2021,143.17
4/9/2021,144
4/12/2021,152.09
4/13/2021,156.79
4/14/2021,152.77
4/15/2021,161.37
4/16/2021,159.13
4/19/2021,153.62
4/20/2021,151.71
4/21/2021,153.6
4/22/2021,148.5
4/23/2021,152.65
4/26/2021,154.78
4/27/2021,153.82
4/28/2021,152.77
4/29/2021,153.25
4/30/2021,150.1
5/3/2021,148.37
5/4/2021,143.51
5/5/2021,144.59
5/6/2021,145.23
5/7/2021,148.12
5/10/2021,142.66
5/11/2021,143.06
5/12/2021,137.59
5/13/2021,136.65
5/14/2021,142.43
5/17/2021,141.66
5/18/2021,140.16
5/19/2021,140.66
5/20/2021,146.13
5/21/2021,149.92
5/24/2021,156.12
5/25/2021,156.48
5/26/2021,157
5/27/2021,154.88
5/28/2021,162.45
6/1/2021,162.65
6/2/2021,167.78
6/3/2021,169.7
6/4/2021,175.78
6/7/2021,176.19
6/8/2021,174.57
6/9/2021,173.58
6/10/2021,174.25
6/11/2021,178.25
6/14/2021,180.19
6/15/2021,177.89
6/16/2021,178.1
6/17/2021,186.57
6/18/2021,186.39
6/21/2021,184.27
6/22/2021,188.87
6/23/2021,190.57
6/24/2021,192.06
6/25/2021,190.31
6/28/2021,199.85
6/29/2021,200.27
6/30/2021,200.03
7/1/2021,202.12
7/2/2021,204.87
7/6/2021,206.99
7/7/2021,203.72
7/8/2021,199.03
7/9/2021,200.5
7/12/2021,205.13
7/13/2021,202.5
7/14/2021,198.42
7/15/2021,189.66
7/16/2021,181.61
7/19/2021,187.8
7/20/2021,186.12
7/21/2021,194.1
7/22/2021,195.94
7/23/2021,195.58
7/26/2021,192.94
7/27/2021,192.08
7/28/2021,195.03
7/29/2021,196.62
7/30/2021,194.99
8/2/2021,197.5
8/3/2021,198.15
8/4/2021,202.74
8/5/2021,206.37
8/6/2021,203.66
8/9/2021,202.95
8/10/2021,199.36
8/11/2021,196.99
8/12/2021,199.05
8/13/2021,201.88
8/16/2021,199.5
8/17/2021,194.58
8/18/2021,190.4
8/19/2021,197.98
8/20/2021,208.16
8/23/2021,219.58
8/24/2021,217.93
8/25/2021,222.13
8/26/2021,220.68
8/27/2021,226.36
8/30/2021,226.88
8/31/2021,223.85
9/1/2021,224.41
9/2/2021,223.96
9/3/2021,228.43
9/7/2021,226.62
9/8/2021,223.39
9/9/2021,221.77
9/10/2021,224.78
9/13/2021,221.52
9/14/2021,222.42
9/15/2021,223.41
9/16/2021,222.42
9/17/2021,219
9/20/2021,211.13
9/21/2021,212.46
9/22/2021,219.41
9/23/2021,224.82
9/24/2021,220.81
9/27/2021,216.6
9/28/2021,206.99
9/29/2021,205.17
9/30/2021,207.16
10/1/2021,207.42
10/4/2021,197.32
10/5/2021,204.51
10/6/2021,207
10/7/2021,210.75
10/8/2021,208.31
10/11/2021,206.95
10/12/2021,206.71
10/13/2021,209.39
10/14/2021,217.46
10/15/2021,218.62
10/18/2021,222.22
10/19/2021,222.9
10/20/2021,221.03
10/21/2021,226.92
10/22/2021,227.26
10/25/2021,231.66
10/26/2021,247.17
10/27/2021,244.51
10/28/2021,249.41
10/29/2021,255.67
11/1/2021,258.27
11/2/2021,264.01
11/3/2021,265.98
11/4/2021,298.01
11/5/2021,297.52
11/8/2021,308.04
11/9/2021,306.57
11/10/2021,294.59
11/11/2021,303.9
11/12/2021,303.9
11/15/2021,300.25
11/16/2021,302.03
11/17/2021,292.61
11/18/2021,316.75
11/19/2021,329.85
11/22/2021,319.56
11/23/2021,317.46
11/24/2021,326.74
11/26/2021,315.03
11/29/2021,333.76
11/30/2021,326.76
12/1/2021,314.35
12/2/2021,321.26
12/3/2021,306.93
12/6/2021,300.37
12/7/2021,324.27
12/8/2021,318.26
12/9/2021,304.9
12/10/2021,301.98
12/13/2021,281.61
12/14/2021,283.37
12/15/2021,304.59
12/16/2021,283.87
12/17/2021,278.01
12/20/2021,277.19
12/21/2021,290.75
12/22/2021,294
12/23/2021,296.4
12/27/2021,309.45
12/28/2021,303.22
12/29/2021,300.01
12/30/2021,295.86
12/31/2021,294.11
