Date,Close
1/28/2020,26.9
1/29/2020,26.8
1/30/2020,27.72
1/31/2020,26.84
2/3/2020,27.16
2/4/2020,28.43
2/5/2020,29.1
2/6/2020,28.3
2/7/2020,28.38
2/10/2020,28.79
2/11/2020,29.84
2/12/2020,30.47
2/13/2020,30.09
2/14/2020,29.2
2/18/2020,28.63
2/19/2020,28.33
2/20/2020,28.51
2/21/2020,27.82
2/24/2020,25.45
2/25/2020,23.12
2/26/2020,22.31
2/27/2020,20.6
2/28/2020,19.05
3/2/2020,18.86
3/3/2020,17.85
3/4/2020,18.53
3/5/2020,16.04
3/6/2020,15.97
3/9/2020,14.75
3/10/2020,17
3/11/2020,16.26
3/12/2020,13.45
3/13/2020,14.31
3/16/2020,15.92
3/17/2020,15.58
3/18/2020,11.65
3/19/2020,10.29
3/20/2020,10.38
3/23/2020,10.25
3/24/2020,13.92
3/25/2020,15.39
3/26/2020,15.66
3/27/2020,14.04
3/30/2020,12.25
3/31/2020,12.19
4/1/2020,10.69
4/2/2020,10.06
4/3/2020,9.39
4/6/2020,9.5
4/7/2020,10.22
4/8/2020,11.33
4/9/2020,12.51
4/13/2020,11.56
4/14/2020,11.95
4/15/2020,12.29
4/16/2020,11.07
4/17/2020,11.57
4/20/2020,11.06
4/21/2020,11
4/22/2020,10.27
4/23/2020,10.25
4/24/2020,10.31
4/27/2020,10.02
4/28/2020,11.26
4/29/2020,12.63
4/30/2020,12.01
5/1/2020,10.64
5/4/2020,9.82
5/5/2020,9.51
5/6/2020,9.25
5/7/2020,9.54
5/8/2020,10.14
5/11/2020,10.1
5/12/2020,9.65
5/13/2020,9.11
5/14/2020,9.15
5/15/2020,9.04
5/18/2020,9.87
5/19/2020,9.64
5/20/2020,9.87
5/21/2020,9.89
5/22/2020,9.7
5/26/2020,11.14
5/27/2020,11.98
5/28/2020,10.98
5/29/2020,10.5
6/1/2020,11.11
6/2/2020,11.22
6/3/2020,11.85
6/4/2020,16.72
6/5/2020,18.59
6/8/2020,20.31
6/9/2020,18.55
6/10/2020,17.02
6/11/2020,14.38
6/12/2020,16.74
6/15/2020,16.7
6/16/2020,17.03
6/17/2020,16.98
6/18/2020,16.49
6/19/2020,16
6/22/2020,14.92
6/23/2020,14
6/24/2020,13.04
6/25/2020,13.17
6/26/2020,12.38
6/29/2020,13.32
6/30/2020,13.07
7/1/2020,12.81
7/2/2020,12.5
7/6/2020,12.8
7/7/2020,11.91
7/8/2020,11.99
7/9/2020,11.18
7/10/2020,11.94
7/13/2020,11.63
7/14/2020,11.57
7/15/2020,13.44
7/16/2020,12.45
7/17/2020,11.91
7/20/2020,11.47
7/21/2020,11.47
7/22/2020,11.36
7/23/2020,11.77
7/24/2020,11.39
7/27/2020,11.39
7/28/2020,11.77
7/29/2020,11.4
7/30/2020,11.18
7/31/2020,11.12
8/3/2020,11.08
8/4/2020,11.47
8/5/2020,12.56
8/6/2020,13.04
8/7/2020,13.03
8/10/2020,14
8/11/2020,13.73
8/12/2020,13.54
8/13/2020,13.3
8/14/2020,13.33
8/17/2020,12.62
8/18/2020,12.6
8/19/2020,12.68
8/20/2020,12.5
8/21/2020,12.16
8/24/2020,13.44
8/25/2020,13.14
8/26/2020,12.79
8/27/2020,13.28
8/28/2020,13.59
8/31/2020,13.05
9/1/2020,13.1
9/2/2020,13.23
9/3/2020,13.36
9/4/2020,13.61
9/8/2020,13.63
9/9/2020,13.05
9/10/2020,13.01
9/11/2020,12.95
9/14/2020,13.26
9/15/2020,13.14
9/16/2020,13.8
9/17/2020,13.63
9/18/2020,13.19
9/21/2020,12.21
9/22/2020,12.34
9/23/2020,11.93
9/24/2020,11.77
9/25/2020,12.29
9/28/2020,12.76
9/29/2020,12.25
9/30/2020,12.29
10/1/2020,12.58
10/2/2020,13
10/5/2020,13.12
10/6/2020,12.53
10/7/2020,13.07
10/8/2020,13.16
10/9/2020,13.2
10/12/2020,12.92
10/13/2020,12.22
10/14/2020,12.36
10/15/2020,12.23
10/16/2020,12.46
10/19/2020,12.56
10/20/2020,12.8
10/21/2020,12.75
10/22/2020,13.15
10/23/2020,12.6
10/26/2020,11.8
10/27/2020,11.23
10/28/2020,10.95
10/29/2020,11.16
10/30/2020,11.28
11/2/2020,11.19
11/3/2020,11.25
11/4/2020,11.01
11/5/2020,11.6
11/6/2020,11.46
11/9/2020,13.2
11/10/2020,12.38
11/11/2020,12.04
11/12/2020,11.74
11/13/2020,12.24
11/16/2020,12.79
11/17/2020,12.7
11/18/2020,12.74
11/19/2020,12.79
11/20/2020,12.53
11/23/2020,13.56
11/24/2020,14.82
11/25/2020,14.94
11/27/2020,14.98
11/30/2020,14.13
12/1/2020,14.27
12/2/2020,14.86
12/3/2020,16.09
12/4/2020,16.4
12/7/2020,17.21
12/8/2020,17.63
12/9/2020,17.16
12/10/2020,17.99
12/11/2020,17.05
12/14/2020,16.7
12/15/2020,17.01
12/16/2020,16.86
12/17/2020,16.8
12/18/2020,16.51
12/21/2020,16.1
12/22/2020,15.48
12/23/2020,15.89
12/24/2020,15.66
12/28/2020,16.06
12/29/2020,15.86
12/30/2020,16.15
12/31/2020,15.77
1/4/2021,15.13
1/5/2021,15.43
1/6/2021,15.52
1/7/2021,15.38
1/8/2021,15.13
1/11/2021,15
1/12/2021,15.38
1/13/2021,15.53
1/14/2021,16.44
1/15/2021,15.76
1/19/2021,15.97
1/20/2021,16.17
1/21/2021,15.83
1/22/2021,15.82
1/25/2021,15.43
1/26/2021,15.53
1/27/2021,16.56
1/28/2021,18.1
1/29/2021,17.17
2/1/2021,16.84
2/2/2021,16.59
2/3/2021,17.6
2/4/2021,17.4
2/5/2021,17.19
2/8/2021,17.77
2/9/2021,17.44
2/10/2021,17.41
2/11/2021,16.99
2/12/2021,17.27
2/16/2021,17.82
2/17/2021,17.99
2/18/2021,17.71
2/19/2021,18.68
2/22/2021,20.44
2/23/2021,20.66
2/24/2021,21.82
2/25/2021,20.86
2/26/2021,20.94
3/1/2021,21.18
3/2/2021,21.44
3/3/2021,22.17
3/4/2021,21.24
3/5/2021,20.45
3/8/2021,21.47
3/9/2021,21.6
3/10/2021,21.75
3/11/2021,22.15
3/12/2021,23.37
3/15/2021,25.17
3/16/2021,24.47
3/17/2021,25.16
3/18/2021,24.7
3/19/2021,24.97
3/22/2021,23.83
3/23/2021,22.27
3/24/2021,21.81
3/25/2021,22.77
3/26/2021,22.93
3/29/2021,22.91
3/30/2021,24.12
3/31/2021,23.9
4/1/2021,23.86
4/5/2021,24.23
4/6/2021,24.06
4/7/2021,23.93
4/8/2021,23.65
4/9/2021,23.54
4/12/2021,22.91
4/13/2021,22.56
4/14/2021,22.37
4/15/2021,22.13
4/16/2021,22.03
4/19/2021,21.55
4/20/2021,20.37
4/21/2021,21.01
4/22/2021,20.07
4/23/2021,21.11
4/26/2021,22.04
4/27/2021,21.76
4/28/2021,21.7
4/29/2021,21.3
4/30/2021,21.72
5/3/2021,21.95
5/4/2021,21.42
5/5/2021,21.57
5/6/2021,21.49
5/7/2021,22
5/10/2021,22
5/11/2021,21.57
5/12/2021,20.76
5/13/2021,21.21
5/14/2021,22.4
5/17/2021,23.35
5/18/2021,23.56
5/19/2021,22.97
5/20/2021,22.6
5/21/2021,22.57
5/24/2021,22.99
5/25/2021,23.21
5/26/2021,23.9
5/27/2021,24.43
5/28/2021,24.24
6/1/2021,24.67
6/2/2021,25.82
6/3/2021,24.93
6/4/2021,24.3
6/7/2021,24.25
6/8/2021,24.22
6/9/2021,23.85
6/10/2021,23.46
6/11/2021,23.53
6/14/2021,22.99
6/15/2021,22.79
6/16/2021,22.83
6/17/2021,22.23
6/18/2021,22.29
6/21/2021,22.45
6/22/2021,22.11
6/23/2021,22.2
6/24/2021,22.35
6/25/2021,22.22
6/28/2021,21.39
6/29/2021,21.08
6/30/2021,21.21
7/1/2021,21.51
7/2/2021,21.48
7/6/2021,21.01
7/7/2021,20.31
7/8/2021,20.35
7/9/2021,20.89
7/12/2021,20.84
7/13/2021,20.02
7/14/2021,20.62
7/15/2021,20.46
7/16/2021,19.79
7/19/2021,18.97
7/20/2021,20.56
7/21/2021,21.4
7/22/2021,21.16
7/23/2021,21.2
7/26/2021,22.08
7/27/2021,21.46
7/28/2021,21.63
7/29/2021,21.17
7/30/2021,20.38
8/2/2021,20.06
8/3/2021,19.95
8/4/2021,19.45
8/5/2021,20.91
8/6/2021,21.02
8/9/2021,20.56
8/10/2021,20.94
8/11/2021,21.23
8/12/2021,20.43
8/13/2021,19.84
8/16/2021,19.76
8/17/2021,19.34
8/18/2021,19.14
8/19/2021,18.73
8/20/2021,18.5
8/23/2021,19.11
8/24/2021,19.83
8/25/2021,20.15
8/26/2021,19.9
8/27/2021,20.22
8/30/2021,19.51
8/31/2021,19.94
9/1/2021,19.64
9/2/2021,19.76
9/3/2021,19.37
9/7/2021,19.53
9/8/2021,19.13
9/9/2021,20.2
9/10/2021,18.95
9/13/2021,19.31
9/14/2021,19.21
9/15/2021,19.38
9/16/2021,19.89
9/17/2021,19.73
9/20/2021,20.33
9/21/2021,19.76
9/22/2021,20.52
9/23/2021,20.9
9/24/2021,21.39
9/27/2021,21.47
9/28/2021,21.43
9/29/2021,21.01
9/30/2021,20.52
10/1/2021,21.65
10/4/2021,21.39
10/5/2021,21.47
10/6/2021,20.54
10/7/2021,20.17
10/8/2021,20.07
10/11/2021,20.13
10/12/2021,20.29
10/13/2021,19.61
10/14/2021,19.64
10/15/2021,19.98
10/18/2021,19.84
10/19/2021,19.53
10/20/2021,19.52
10/21/2021,19.89
10/22/2021,19.15
10/25/2021,19.23
10/26/2021,19.39
10/27/2021,19.03
10/28/2021,19.19
10/29/2021,19.2
11/1/2021,19.77
11/2/2021,19.83
11/3/2021,20.63
11/4/2021,20.63
11/5/2021,21.82
11/8/2021,22.25
11/9/2021,22.26
11/10/2021,21.57
11/11/2021,21.33
11/12/2021,20.29
11/15/2021,20.32
11/16/2021,19.84
11/17/2021,19.86
11/18/2021,19.39
11/19/2021,19.28
11/22/2021,19.63
11/23/2021,19.47
11/24/2021,19.46
11/26/2021,17.75
11/29/2021,17.74
11/30/2021,17.69
12/1/2021,16.28
12/2/2021,17.42
12/3/2021,16.62
12/6/2021,17.93
12/7/2021,17.89
12/8/2021,18.23
12/9/2021,18.14
12/10/2021,18.01
12/13/2021,17.12
12/14/2021,16.91
12/15/2021,16.99
12/16/2021,16.52
12/17/2021,16.95
12/20/2021,17.3
12/21/2021,18.12
12/22/2021,18.26
12/23/2021,18.26
12/27/2021,18.17
12/28/2021,18.54
12/29/2021,18.05
12/30/2021,18.07
12/31/2021,17.96
